content,rating,processed_review
dapat free minouet jd ngincer ih 😳,5,dapat free minouet jd ngincer ih flushedface
"wanginya seger, packagingnya juga lucu",5,seger juga lucu
"Tapss, wangi nya kalem ga terlalu menyengat",5,tapss wangi kalem ga terlalu sengat
"sudah sampai, dapet tester xocolatl jugaa. wanginya bener bener wangi bungaa seger bgt, tahan lamaa jugaa. thanks",5,sudah sampai dapet tester xocolatl jugaa bener bener wangi bungaa seger bgt tahan lamaa jugaa thanks
"wanginya seger² manis, mantep banget buat first impression",5,seger manis mantep banget buat first impression
"Wanginya soft berasa jadi perempuan lembut, anggunly, bijaksana, dan classy.",5,soft asa jadi perempuan lembut anggunly bijaksana dan classy
"Paket sampai cepat sekali, Terimakasih Min🙏🏻",5,paket sampai cepat sekali terimakasih min foldedhandslightskintone
"Packagingnya bagus bgt, masih dikasih tester dan freebies huhu maaciiii❤️",5,bagus bgt masih kasih tester dan freebies huhu maaciiii redheart
"sesuai pesanan, pengiriman cepat.barang belum di coba. trims",4,sesuai pesan kirim cepatbarang belum di coba trims
"Salah satu parfum saff n co yg kusuka, floral n awet lebih dari 8 jam di saya",5,salah satu parfum saff n co yg suka floral n awet lebih dari jam di saya
"Suka bgt sama loui, mumpung lg diskon xixi dapet bonus solaris jg 5ml🥰",5,suka bgt sama loui mumpung lg diskon xixi dapet bonus solar jg ml smilingfacewithhearts
Baunya enak bnget ditambh dpt sample parfume ostara manteppp,5,enak bnget ditambh dpt sample parfume ostara manteppp
"haruummm bgt, wangi mawar nya berasa.... ky lg nyiumi bunga mawar asli di taman... org disekitar muji harum 🥰",5,haruummm bgt wangi mawar asa ky lg nyiumi bunga mawar asli di taman org sekitar muji harum smilingfacewithhearts
"Udah sering beli yg ini tapi kali ini batch May 2023 pas mau pakai parfumnya bau apek, lapor ke cs malah disalahin storage issue ed.l.l tanpa ada solusinya padahal barang baru dibuka dan selalu di dalam lemari. . .",1,udah sering beli yg ini tapi kali ini batch may pas mau pakai bau apek lapor ke cs malah disalahin storage issue edll tanpa ada padahal barang baru buka dan selalu di dalam lemari
nyeseeeeellll... kenapa baru Tau sekarang ada parfum seenak ini sihhhh🥲. thanks kak.. pasti repurchase 💯,5,nyeseeeeellll kenapa baru tau sekarang ada parfum enak ini sihhhh smilingfacewithtear thanks kak pasti repurchase hundredpoints
"Pembelian kedua aku, loui wanginya fresh floral gitu suka bangeettttt 🤍🤍🤍",5,beli dua aku loui fresh floral gitu suka bangeettttt whiteheart whiteheart whiteheart
Barang sudah sampai dan wanginya enak 👌🏻,5,barang sudah sampai dan enak okhandlightskintone
parfum lokal terbaiiikkkk.. udah berapa kali beli saff n co. tapi favoritku SOTB dan LOUI 🥰,5,parfum lokal terbaiiikkkk udah berapa kali beli saff n co tapi favorit sotb dan loui smilingfacewithhearts
"pengiriman cepat, produk bagus, harum",5,kirim cepat produk bagus harum
"mantap, baunya cocok dan tahan lama",5,mantap cocok dan tahan lama
Enak baunya dapet vial yang ostara.. lebih suka yang ostara😆,5,enak dapet vial yang ostara lebih suka yang ostara grinningsquintingface
local perfume terbaikkkkk tahan lama n wanginya sangat enakkk,5,local perfume terbaikkkkk tahan lama n sangat enakkk
thanks for the gift saff 'n co. these two are my fav so far,5,thanks for the gift saff n co these two are my fav so far
Love bangettt sama wanginya sampai langsung beli minis nya jugaaa ✨ dapat tester las pozas jugaa,5,love bangettt sama sampai langsung beli min jugaaa sparkles dapat tester las pozas jugaa
Packagingnya bagus dan wangi. Very interesting. Absolutely repurchased!,5,bagus dan wangi very interesting absolutely repurchased
sudah pembelian yg ke sekian kali... cocok sama 540 n loui.. pliss kalau boleh pilih mah 540 tolong di realese lagi,5,sudah beli yg ke sekian kali cocok sama n loui pliss kalau boleh pilih mah tolong di realese lagi
Wanginya serasa tidur diantara bunga bunga ya menyejukan,5,serasa tidur antara bunga bunga ya sejuk
udah order ketiga kali. ngak pernah di kecewakan. mantap,5,udah order tiga kali ngak pernah di kecewa mantap
"Sukaaaakkkkkk, mau order lagi varian lainn🥰🥰🥰😍 thanks to seller",5,sukaaaakkkkkk mau order lagi varian lainn smilingfacewithhearts smilingfacewithhearts smilingfacewithhearts smilingfacewithhearteyes thanks to seller
wanginya enak cocok untuk wanita,5,enak cocok untuk wanita
"Super cepat pengiriman, semoga cocok yaa.",5,super cepat kirim moga cocok yaa
suka bgt sama wanginya & tahan lama. ini udh kesekian kalinya order lg. terima kasih,5,suka bgt sama tahan lama ini udh sekian order lg terima kasih
"Suka banget sama wangi nyaaa, aslii ini worth to buy Bakalah beli lagii sihh",5,suka banget sama wangi nyaaa asli ini worth to buy baka beli lagi sihh
"Suka banget sama packingnya, parfume nya blm di coba, semoga wanginya cocok dan berselera 🌻",5,suka banget sama parfume blm di coba moga cocok dan selera sunflower
elegant banget wanginya ❤️ reccomended pokoknya,5,elegant banget redheart reccomended
Baru pertama kali beli disini. Ini kesan pertama yg indah. Worth it 👍🏻,5,baru pertama kali beli sini ini kesan pertama yg indah worth it thumbsuplightskintone
"wah gokil sih sekeren dan sewangi ini, mantapsss lah 🤩",5,wah gokil sih keren dan wang ini mantapsss lah starstruck
🥰🥰🌸🌸🌸wanginyaa sukaakkkk bakal jdiii parfum terfavorit🫶 dpet free parfum minouet mksh ka sukses sllu,4,smilingfacewithhearts smilingfacewithhearts cherryblossom cherryblossom cherryblossom wanginyaa sukaakkkk bakal jdiii parfum favorit hearthands dpet free parfum minouet mksh ka sukses sllu
seger nya favorit. elegan dan bikin pede,5,seger favorit elegan dan bikin pede
suka sama packagingnya. belum sempet sniff tapi liat review kayaknya bakal match sama taste aku,5,suka sama belum sempet sniff tapi liat review bakal match sama taste aku
"enak banget wanginya... bakalan beli lgi sih, krna parfum ini salah satu fav aku... semoga dapet promo lg..thankyou",5,enak banget bakal beli lgi sih krna parfum ini salah satu fav aku moga dapet promo lgthankyou
aww dah sampaiii mana dpt harga promo thenkies juga kak testernyaa luv sekali😍,5,aww dah sampaiii mana dpt harga promo thenkies juga kak testernyaa luv sekali smilingfacewithhearteyes
"Honest review.. Kualitasnya keliatan bagus mulai dari packing, bottle, wanginya, the sense. I like it. Overall 10/10 dari saya, nice..",5,honest review liat bagus mulai dari packing bottle the sense i like it overall dari saya nice
"packing bagus dan aman, seller fast respon, recommended seller. Cuman ternyata wangi nya ga sesuai sama ekspektasi klo liat review dari sosmed orang2. Parfum akhirnya tak kasih ke adik",5,packing bagus dan aman seller fast respon recommended seller cuman nyata wangi ga sesuai sama ekspektasi klo liat review dari sosmed orang parfum tak kasih ke adik
"semuanya aman kecuali semprotannya mulai agak rusak dan durasi wangi parfum yang ga sesuai deskripsi, tapi sisanya good",4,aman kecuali mulai agak rusak dan durasi wangi parfum yang ga sesuai deskripsi tapi good
"Suka banget wanginya pas, tidak strong dan mengganggu, kemasannya kecil enak untuk dibawa kemana-mana. This is my second purchase and always choose different variants but I love them all. Will buy the other one soon",5,suka banget pas tidak strong dan ganggu kecil enak untuk bawa kemanamana this is my second purchase and always choose different variants but i love them all will buy the other one soon
"Ini adalah repurchase (pembelian ulang). Untuk varian Loui ini wanginya enak, seperti bau sabun. Feminine tapi tidak manis berlebihan. Kesannya lebih powdery dan lebih seperti segar sabun sehabis mandi. Hanya paling dari pembelian pertama, kendalanya hanya pada botolnya agak malfungsi. Tapi, selebihnya oke banget untuk parfum lokal. Terima kasih",5,ini adalah repurchase beli ulang untuk varian loui ini enak seperti bau sabun feminine tapi tidak manis lebih lebih powdery dan lebih seperti segar sabun habis mandi paling dari beli pertama pada agak malfungsi tapi oke banget untuk parfum lokal terima kasih
"wangi enak tahan lama, hanya kekurangannya di semprotannya kurang baik ga halus dan menyebar. Semoga bisa diperbaikin ke depannya",5,wangi enak tahan lama di kurang baik ga halus dan sebar moga bisa diperbaikin ke
"Great condition, neat packaging and pleasant scent. Too bad the delivery wasn’t as quick as I expected. And I didn’t get free sample 😅",5,great condition neat packaging and pleasant scent too bad the delivery wasnt as quick as i expected and i didnt get free sample grinningfacewithsweat
"baunya fresh dan mungkin sedikit strong di awal. tapi setelah beberapa lama jadi ada manis lembutnya. bungkusnya cantik, berharap mungkin suatu saat botolnya bisa dibedakan warnanya satu sama lain (seperti kotaknya) biar lebih mudah dibedakan. dapat bonus Omnia yang baunya lebih manis jadi ingin coba juga nanti kalau sudah habis. pengiriman cepat dan aman. ada penyok sedikit di kotak tapi dalamnya tidak ada masalah.",5,fresh dan mungkin sedikit strong di awal tapi telah beberapa lama jadi ada manis cantik harap mungkin suatu saat bisa beda satu sama lain seperti biar lebih mudah beda dapat bonus omnia yang lebih manis jadi ingin coba juga nanti kalau sudah habis kirim cepat dan aman ada penyok sedikit di kotak tapi tidak ada masalah
"Suka banget sama wanginya, dupe Chloé Signature EDP banget. Tapi semprotannya agak bikin emosi karena susah dipencet, ga smooth dan parfumnya jadi ga nyebar.",5,suka banget sama dupe chlo signature edp banget tapi agak bikin emosi karena susah pencet ga smooth dan jadi ga nyebar
"wanginya enak, tapi spraynya kurang nyebar, kayanya pas dapet spray yg zonk, dia ga ngespray nyebar tp nyemprot 1 arah doang. sebelumnya beli minouet spraynya nyebar banget.",5,enak tapi kurang nyebar pas dapet spray yg zonk dia ga ngespray nyebar tp nyemprot arah doang beli minouet nyebar banget
"Respon toko sangat baik, pengiriman juga cepat. Sayangnya kurang begitu suka aromanya, ga seperti yang dibayangkan. Tapi balik lagi ke selera masing-masing hehe. Overall puas dengan pelayanan dan experience unboxingnya haha.",5,respon toko sangat baik kirim juga cepat kurang begitu suka ga seperti yang bayang tapi balik lagi ke selera masingmasing hehe overall puas dengan layan dan experience haha
"Beli berapa varian yg mini size, paling suka Loui trus beli full size, tapi yg full size ternyata wangi nya gak se intens yg mini size",4,beli berapa varian yg mini size paling suka loui trus beli full size tapi yg full size nyata wangi gak se intens yg mini size
"yg loui ini wanginya kurang semerbak, lebih cepet ilang juga wanginya, tp yg loui ini emang lebih murah sih. Aroma mawarnya tipe mawar kering gitu, bukan mawar seger yg basah. So far SOTB the best, paling semerbak awet seharian wanginya tp ga nyegrak.",5,yg loui ini kurang semerbak lebih cepet ilang juga tp yg loui ini emang lebih murah sih aroma tipe mawar kering gitu bukan mawar seger yg basah so far sotb the best paling semerbak awet hari tp ga nyegrak
Pengiriman cepat dan packaging cukup aman. Karena ini hadiah jadi gak sempet cium produknya. Tapi menurut temen aku wanginya enak cocok sama dia dan tahan lama.,5,kirim cepat dan packaging cukup aman karena ini hadiah jadi gak sempet cium tapi turut temen aku enak cocok sama dia dan tahan lama
"Awalnya baunya agak nyegreg dan kuat, bau serehnya awal2 kecium banget. Tapi lama2 baunya jadi kalem dan enak. Packagingnya aman dan bagus banget. Dapet sampel yg CHNO, udah ketauan banget baunya karna sering banget orang pake parfum yg baunya vanila, coffee",5,agak nyegreg dan kuat bau awal cium banget tapi lama jadi kalem dan enak aman dan bagus banget dapet sampel yg chno udah tau banget karna sering banget orang pake parfum yg vanila coffee
"uda beli ke 2x nya, wanginya enak cuma sayang isinya sedikit dan berat di botolnya, karna botol wrn hitam pekat dan berat juga jadi gak bisa tau isinya masih ada atau sisa dikit, tiba” pas mau semprot sudah habis aja, better dipikirkan kembali untuk packaging nya walaupun terkesan mewah tapi tidak efisien",5,uda beli ke x enak cuma sayang sedikit dan berat di karna botol wrn hitam pekat dan berat juga jadi gak bisa tau masih ada atau sisa dikit tiba  pas mau semprot sudah habis aja better pikir kembali untuk packaging walaupun kes mewah tapi tidak efisien
Suka wanginya soft bngt g nyusruk hidung,5,suka soft bngt g nyusruk hidung
"wanginya unik kayak cool gitu, cocok krn memang ga suka parfum tipe yg manis fruity",5,unik kayak cool gitu cocok krn memang ga suka parfum tipe yg manis fruity
"wanginya ok,tapi kadang warna hitam lapisan botolnya nempel ke kulit dan yg kemasan 5 ml tutupnya punyaku cepet ga bagus",4,ok tapi kadang warna hitam lapis nempel ke kulit dan yg kemas ml punya cepet ga bagus
Sekarang saff n co improve bgt dari pckaging sampai ke seprotan nya jg bagus bgr dari pd yang dulu. Pas masi kemasan lama udh brp kali repurchase. Tapi menurutku kok wangi dari parfum ny berkurang ga kaya dulu gitu ya:( kurang awet jg untuk diaku sekarang,5,sekarang saff n co improve bgt dari pckaging sampai ke seprotan jg bagus bgr dari pd yang dulu pas mas kemas lama udh brp kali repurchase tapi turut kok wangi dari parfum ny kurang ga kaya dulu gitu ya kurang awet jg untuk dia sekarang
Enak wanginya tapi enakan sotb,5,enak tapi enak sotb
"puas bgt, wanginya kaya british rose nya the body shop versi lebih strong padahal beli cuma coba2 karna lagi diskon sebelumnya pernah coba SOTB juga wanginya enak dan unisex"" kalo LOUI lebih cocok untuk cewek luv bgt",5,puas bgt kaya british rose the body shop versi lebih strong padahal beli cuma coba karna lagi diskon pernah coba sotb juga enak dan unisex kalo loui lebih cocok untuk cewek luv bgt
"Enak banget wanginya, terus bahan nya juga ok, kualitasnya bagus banget packingnya juga aman banget",5,enak banget terus bahan juga ok bagus banget juga aman banget
cuman size parfumnya gak kurang buat saya In future pla keluarka. dengan size yg lebih besar,5,cuman size gak kurang buat saya in future pla keluarka dengan size yg lebih besar
"Enak baunya. Langsung dicompliment sm adek. Tp sayang, udah 2x beli tp selalu dapet testernya yg cascavel padahal aku pengen nyobain wangi yg varian lain :( next time please jangan cascavel lagi min. Gasuka aku baunya :(",5,enak langsung dicompliment sm adek tp sayang udah x beli tp selalu dapet yg cascavel padahal aku ken nyobain wangi yg varian lain next time please jangan cascavel lagi min gasuka aku
baunya enak agak manis2 gitu tpi tidak bertahan lama klu dikulit mungkin 2jam an udah agak ilang baunya,4,enak agak manis gitu tpi tidak tahan lama klu kulit mungkin jam an udah agak ilang
"awalnya bunga banget, tp setelah bbrp menit baru keluar wangi yg sebenernya. soft n tahan lama",5,bunga banget tp telah bbrp menit baru keluar wangi yg soft n tahan lama
"menurutku wanginya mirip banget sama jo malone english pear and freesia, tp saff & co lebih strong diawal pertama semprot dan lebih tahan lama dibanding jo malone. next mau coba yg lain juga, respon seller baik dan cepat, packing aman dan rapih. produk sesuai deskripsi. terimakasih.",5,turut mirip banget sama jo malone english pear and freesia tp saff co lebih strong awal pertama semprot dan lebih tahan lama banding jo malone next mau coba yg lain juga respon seller baik dan cepat packing aman dan rapih produk sesuai deskripsi terimakasih
"wanginya enak ga bikin pusing, tahan lama juga, sblmnya beli yg kecil, krn suka jd beli yg full size, next mau coba SOTB yg katanya parfum goib krn selalu Sold out",5,enak ga bikin pusing tahan lama juga beli yg kecil krn suka jd beli yg full size next mau coba sotb yg parfum goib krn selalu sold out
"Wanginya unik, ada tobacco nya kayaknya ya. Untuk dikasih ke cowok tapi cocok, nggak terlalu maskulin yang nusuk hidung dan gak pasaran. Love sih inii",5,unik ada tobacco ya untuk kasih ke cowok tapi cocok nggak terlalu maskulin yang nusuk hidung dan gak pasar love sih ini
"wanginya enak, clean dan fresh. cocok buat liburan bikin gak mikir parfum. tapi memang tidak terlalu tahan lama di saya.",4,enak clean dan fresh cocok buat libur bikin gak mikir parfum tapi memang tidak terlalu tahan lama di saya
over all suka dg semua wangi nya tapi agak kecewa dikit Krn terima paket dus luarnya di sobek Krn diterima sama teman cuma kurir bilang gpp yg penting isinya . tks sudah bbrp x beli jadi wanginya suka bgt,5,over all suka dg semua wangi tapi agak kecewa dikit krn terima paket dus di sobek krn terima sama teman cuma kurir bilang gpp yg penting tks sudah bbrp x beli jadi suka bgt
"parfume unisex,baunya fresh, krasa premium bgt. setelah kering ada bau powdery, cakep bgt. cmn sayang krn sy sdh beli chno versi mini samplenya jg dpt yg chno, berharapnya dpt sample yg lain 🤣 thanks seller!",5,parfume unisex fresh krasa premium bgt telah kering ada bau powdery cakep bgt cmn sayang krn sy sdh beli chno versi mini jg dpt yg chno dpt sample yg lain rollingonthefloorlaughing thanks seller
parfum favoritku wangi mawar seger dan jarang ditemui di mana2 ud gitu tahan lama banget bs 8 jam an lah tahan banget pokoknya,4,parfum favorit wangi mawar seger dan jarang temu di mana ud gitu tahan lama banget bs jam an lah tahan banget
"Nyoba loui, tp gak seenak sotb ini, karena dia terlalu floral, sedikit aroma jeruk, dan musknya tipis",5,nyoba loui tp gak enak sotb ini karena dia terlalu floral sedikit aroma jeruk dan tipis
Wanginya enak tapi nyampenya lamaaa bangeett…terus semprotnya rusak agak macet kalo di pencet.,5,enak tapi lamaaa bangeett terus rusak agak macet kalo di pencet
Wanginya enak. Awet tahan lama. Saran ganti botol yg lebih bagus dengan spray ya g lebih bagus juga.,5,enak awet tahan lama saran ganti botol yg lebih bagus dengan spray ya g lebih bagus juga
"wangi bunga yang seger. di awal wanginya lumayan strong kalo menurut aku yaa, tapi lama kelamaan soft sih. dan tetap berasa wangi bunga yang mewah gitu. aku suka packingnya dan cara toko mengenas pesanannya. nggak banyak pake buble warp tapi isi sangat aman.",5,wangi bunga yang seger di awal lumayan strong kalo turut aku yaa tapi lama lama soft sih dan tetap asa wangi bunga yang mewah gitu aku suka dan cara toko enas nggak banyak pake buble warp tapi isi sangat aman
"wangi nya thaan lama di kulit,,waangi nya jos ga nyegrak,,soft dan enak dipake seharian",5,wangi thaan lama di kulit waangi jos ga nyegrak soft dan enak dipake hari
"baru pertama beli brand ini, nyobain loui. wahhh asli wanginya awett bngt dipake pagi sampe sore tetep bertahan ga ilang. gabisa deskripsikan wangi nya tapi gw suka bngt.... dah itu aja",5,baru pertama beli brand ini nyobain loui wahhh asli awett bngt dipake pagi sampe sore tetep tahan ga ilang gabisa deskripsi wangi tapi gw suka bngt dah itu aja
"First impression nyium parfum ini, bawaannya wangi kalem dan santai. Packagingnya gokil. Definisi ada harga, ada barang, dan ada kualitas. Packaging super eksklusif, mengesankan barang premium dan mewah. Tapi sayang, pengirimannya lama.",5,first impression nyium parfum ini wangi kalem dan santai gokil definisi ada harga ada barang dan ada kualitas packaging super eksklusif kesan barang premium dan mewah tapi sayang lama
"Barangnya ori, pengiriman cepat & aman",5,ori kirim cepat aman
Produknya oke tp keselnya pengiriman aga lama krn 12.12 overload,5,oke tp kirim aga lama krn overload
"Parfumnny ok, tahan lama, bauny b aj, tpi sprayynya rusak, nggak bagus sprayny😭",4,parfumnny ok tahan lama bauny b aj tpi rusak nggak bagus sprayny loudlycryingface
wangi awalnya kurang sreg tapi keknya kelama2an baru kerasa agak enakan,5,wangi kurang sreg tapi lama baru rasa agak enak
"barang sesuai, wanginya cocok namun pengiriman barang agak terlalu lama",4,barang sesuai cocok namun kirim barang agak terlalu lama
"Pembelian ke-2 produk ini, produk murah tapi berkualitas 👍🏻",5,beli ke produk ini produk murah tapi kualitas thumbsuplightskintone
"Pembelian ketiga di varian LOUI, udah dapet tester macem-macem, sempet naksir *** POZAS juga, tapi tetep ujung-ujungnya ke LOUI, tipe wangi floral simple yang ngasih kesan elegan. Juaradeh saff&co!",5,beli tiga di varian loui udah dapet tester macemmacem sempet naksir pozas juga tapi tetep ke loui tipe wangi floral simple yang ngasih kesan elegan juaradeh saffco
"Bagus. Packaging bagus, untuk kado pas… wangi suka mirip chloe. Istri suka thx",5,bagus packaging bagus untuk kado pas wangi suka mirip chloe istri suka thx
"botol ke 3, plis bikin packagingnya di botol clear biar bisa ketauan klo udah mau abis 😭",5,botol ke plis bikin di botol clear biar bisa tau klo udah mau abis loudlycryingface
"wangi nya enak banget dan tahan laman, cocok buat gift product ke orang tersayang 👍🏻",5,wangi enak banget dan tahan laman cocok buat gift product ke orang sayang thumbsuplightskintone
"ku kira wanginya bakal wangi wangi parfum mewah ternyata pas dicium wangi bunga bener bener bunga kayak bukan parfum sama sekali,mungkin hidungku masih aga kaget kali ya",5,ku kira bakal wangi wangi parfum mewah nyata pas cium wangi bunga bener bener bunga kayak bukan parfum sama sekali mungkin hidung masih aga kaget kali ya
"LOUI ini favoritkuuuu banget, wanginya tahan seharian walau aku keringetan. Tadinya aku cuma beli yang mini-size akhirnya aku beli yang full-size hehe. Terus dikasih tester OMNIA dan ternyata aku suka juga! Thank you. 💛",5,loui ini favoritkuuuu banget tahan hari walau aku keringetan aku cuma beli yang minisize aku beli yang fullsize hehe terus kasih tester omnia dan nyata aku suka juga thank you yellowheart
"Sempet bingung sama baunya, tapi pas lama make ternyata enak gk nyengat sampe nusuk idung gitu. Perfect for me👌🏼",5,sempet bingung sama tapi pas lama make nyata enak gk nyengat sampe nusuk idung gitu perfect for me okhandmediumlightskintone
aaaaakkk dapett bonusss S.O.T.B senenggg bgtttt,5,aaaaakkk dapett bonusss sotb senenggg bgtttt
produk dikemas rapi dan dalam kondisi baik,5,produk kemas rapi dan dalam kondisi baik
Packing bagus namun wangi nya kurang tahan lama. Sesuai harga lah.,5,packing bagus namun wangi kurang tahan lama sesuai harga lah
kemasan mungkin bisa mengecoh... tapi parfum ini benar2 high quality...wanginya berjam jam...harum yg berkarakter... high quality product...,5,kemas mungkin bisa kecoh tapi parfum ini benar high quality jam jam harum yg karakter high quality product
"packing rapi dan aman, barang tiba tepat waktu..suka wanginya karena awet buat beraktivitas hampir seharian",5,packing rapi dan aman barang tiba tepat waktusuka karena awet buat aktivitas hampir hari
thx kak barangnya dah sampai dengan kondisi baik,5,thx kak dah sampai dengan kondisi baik
Quality Product & Packaging are excellence.. udah 5x beli di seller yg sama dgn tipe2 berbeda gak pernah mengecewakan 👍👍👍👍👍,5,quality product packaging are excellence udah x beli di seller yg sama dgn tipe beda gak pernah kecewa thumbsup thumbsup thumbsup thumbsup thumbsup
"Nyobain beli Saff n Co LOUI yg ukuran mini , wanginya suka banget....langsung pesen yg besar dan pengiriman rapi, cepet dapet tester lagi. ada wangi bunga, rempah, daun, sandalwood,sedikit oud Tahan lama 6 jam dan ga bikin pusing...",5,nyobain beli saff n co loui yg ukur mini suka banget langsung sen yg besar dan kirim rapi cepet dapet tester lagi ada wangi bunga rempah daun sandalwood sedikit oud tahan lama jam dan ga bikin pusing
"Selalu suka dengan wanginya! Sayangnya botolnya kecil sekali, jd harus beli berkali2. Coba dong buat yg besar🤗",5,selalu suka dengan kecil sekali jd harus beli kali coba dong buat yg besar smilingfacewithopenhands
"Wanginy enak sih, cocok buat sehari2 sebenernya",5,wanginy enak sih cocok buat hari
"Suka bgt sama wanginya sotb dan loui 🥰🥰🥰 wanginya yang manis dan tahan lama, pokoknya kalau di pake buat seharian cocok bgt. Buat outdoor juga oke banget💕",5,suka bgt sama sotb dan loui smilingfacewithhearts smilingfacewithhearts smilingfacewithhearts yang manis dan tahan lama kalau di pake buat hari cocok bgt buat outdoor juga oke banget twohearts
"Aromanya enak, sedikit strong Di pake outdoor atau malam enak sih ini",5,enak sedikit strong di pake outdoor atau malam enak sih ini
"Pengiriman super cepat, dikemas dgn baik dan emg langsung suka dr awal nyium wanginya",5,kirim super cepat kemas dgn baik dan emg langsung suka dr awal nyium
mantap cuman agak kurang cocok sama wanginya sih :(,4,mantap cuman agak kurang cocok sama sih
"Wangi nya mirip chloe, sukaaa 🥰",5,wangi mirip chloe sukaaa smilingfacewithhearts
"botol ke 2, cuma 1 saran kalo bisa botolnya transparant soalnya gak keliatan kalo udah mau abis 🫠",5,botol ke cuma saran kalo bisa transparant gak liat kalo udah mau abis meltingface
"barang nya bagus..aroma bagus, kualitas bagus..",5,barang bagusaroma bagus kualitas bagus
"Awalnya sih Coba Coba krn banyak yg bilang Wangi dan awet perfumenya tahan lama wanginya, Saya beli semua Varian dan saya coba semuaaa Varian, Ternyata bener loh ini Perfume bukan kaleng2, Bahkan saya coba sehabis semprot lalu cuci tangan dengan sabun cair yg wangi tetapiii aroma perfume dari SAFF & Co tetap tercium di kulit, Pertahankan Kualitas dan saya yakin kedepannya akan makin Sukses, Terima Kasih.",5,sih coba coba krn banyak yg bilang wangi dan awet tahan lama saya beli semua varian dan saya coba semuaaa varian nyata bener loh ini perfume bukan kaleng bahkan saya coba habis semprot lalu cuci tangan dengan sabun cair yg wangi tetapiii aroma perfume dari saff co tetap cium di kulit tahan kualitas dan saya yakin akan makin sukses terima kasih
Saya beli 2. 1 semprotannya bermasalah. Untuk wangi nya saya suka. Semoga bisa lebih baik quality kontrolnya krn beberapa kali dapat semprotan yg macet,3,saya beli masalah untuk wangi saya suka moga bisa lebih baik quality krn beberapa kali dapat semprot yg macet
Packaging dan produknya bagus. Pengiriman cepat,5,packaging dan bagus kirim cepat
"wkwkwk wangi favorit, terima kasih untuk bonusnya",5,wkwkwk wangi favorit terima kasih untuk
"beli terhadap product bundling dengan cascavel, karena di pakai dengan di mix antara 2 varian wangi ini.",5,beli hadap product bundling dengan cascavel karena di pakai dengan di mix antara varian wangi ini
"Wanginya kaya sabun, enak, free samplenya juga enak",5,kaya sabun enak free juga enak
"Pengemasan produk rapi, packagingnya lucu bgt. Ini wanginya lebih ke cowok ya tp lama2 soft gitu meskipun agak strong di awal2. Dapet tester yg sotb, enak bgt, pengen coba otu nextnya. Thank u",5,emas produk rapi lucu bgt ini lebih ke cowok ya tp lama soft gitu meski agak strong di awal dapet tester yg sotb enak bgt ken coba otu thank u
"di aku baunya agak nyegrak bikin pusing pala, bukan bau yang soft gitu rada strong, cukuo sekali semprot dah ok sih, 2 kali kebanyakan dan bikin pusing",3,di aku agak nyegrak bikin pusing pala bukan bau yang soft gitu rada strong cukuo sekali semprot dah ok sih kali banyak dan bikin pusing
"gak sesuai ekspektasi wanginya bikin eneg, malah suka testernya.",4,gak sesuai ekspektasi bikin eneg malah suka
"Packaging bagus banget, kl untuk kasih kado udah cocok. Wangi awet dan lebih enak lg pas udah tempel di kulit. Di kasih sample varian baru xocho enak bgt wanginya",5,packaging bagus banget kl untuk kasih kado udah cocok wangi awet dan lebih enak lg pas udah tempel di kulit di kasih sample varian baru xocho enak bgt
"gasuka sm baunya agak aneh gt, trs jg gak terlalu tahan lama, dan agak oily after use nya",3,gasuka sm agak aneh gt trs jg gak terlalu tahan lama dan agak oily after use
Suka banget dengan wangi nya. Dan tahan lama nya gak perlu di ragukan.,5,suka banget dengan wangi dan tahan lama gak perlu di ragu
"Packingnya sangat aman. Suka sama wanginya, semerbak, disemprot ke baju awet juga. Pake loui sampe2 ada yg salfok saking wangi nya hahahaha. Dikasih sample cascavel, tp sy kurang suka wangi nya menurut sy terlalu manis. Makasih seller",5,sangat aman suka sama semerbak semprot ke baju awet juga pake loui sampe ada yg salfok saking wangi hahahaha kasih sample cascavel tp sy kurang suka wangi turut sy terlalu manis makasih seller
"wanginyaa enaaak kayak parfum jadul i think? tp bukan parfum jadul orang tua. wangi floralnya berasa tp bukan yg kunti core. lama kelamaan jd soft, cm awalnya emg agak nyegrak dikit",5,wanginyaa enaaak kayak parfum jadul i think tp bukan parfum jadul orang tua wangi asa tp bukan yg kunti core lama lama jd soft cm emg agak nyegrak dikit
"tak ada lecet sedikitpun, semoga bermanfaat. terimakasih",5,tak ada lecet sedikit moga manfaat terimakasih
Sukaaakkkk banget cocok sih ini buat dipake sehari2,5,sukaaakkkk banget cocok sih ini buat dipake hari
"Wanginya segar, diawal agak kuat wanginya kyk wangi sereh, kesan bersih kayak di lobi2 hotel, kebayang yang hijau2 kalo nyium wanginya. Dapat free tester las pozas, top note bunga trompet nya enak, wanginya lembut.",5,segar awal agak kuat kyk wangi sereh kesan bersih kayak di lobi hotel bayang yang hijau kalo nyium dapat free tester las pozas top note bunga trompet enak lembut
"wanginya enak bgt dan tahan lama, mirip bgt sm chloe ya",5,enak bgt dan tahan lama mirip bgt sm chloe ya
"parfu. lokal tapi rasa premium internasional , mantap dan recomended bangetttttttz",5,parfu lokal tapi rasa premium internasional mantap dan recomended bangetttttttz
"keren banget, dapat bonus mini parfume juga. aromanya kayak handbody enak banget",5,keren banget dapat bonus mini parfume juga kayak handbody enak banget
